Gephyrocapsa huxleyi HET,temperature,no3,o2,PAR
71396.0,4.926654028706663,20.599506943064323,315.1129264093801,18.13476889387202
266969.0,2.6896469843841944,23.004734748078288,327.13220247134103,15.614642322621316
56701.0,5.318599269518505,21.22157564203727,311.11065495370326,41.57833264285203
22423.0,5.290132604984538,21.237120322517562,309.5936750888551,18.413907968751744
65490.5,6.723986129005505,19.14898088535979,301.60841790487865,50.13583264524886
137401.0,4.3744257879910275,23.074980258092864,318.25373095950414,48.05776503436875
30137.0,4.195783206425828,23.504405762321106,317.9616094362875,47.239410217894736
2390.0,1.1149834398634757,20.42495941032417,350.8852357349862,11.836643033261188
50900.0,0.948221620229978,21.165914985047458,336.8178503097231,33.78590945417339
33903.0,6.410082239507688,14.644957377109892,295.4052497633049,87.15560227391497
153684.0,3.0735030039864673,23.204003925299137,321.48144974581317,15.677311708362502
482393.0,5.598481122219694,20.477428036495464,321.1863401894805,20.96457265523308
29807.0,5.865300916552183,20.672519420702297,306.76101598771027,43.753389131074776
62054.0,5.843726271902799,20.666991538492603,306.4162518840672,20.6010212249404
21626.0,7.8722960285220385,17.155989165673592,292.41903342558555,48.50101837276396
24803.0,7.875258810179348,17.4773367741319,291.96176438563634,33.98832735510123
7345.0,7.828954709358235,17.609393328095745,294.29953602742734,47.85837696575528
187686.5,5.226813778775638,22.077678725683725,311.21209556965914,51.07155247271331
260498.0,5.201866400534693,21.390486431166405,309.8635691612387,36.9837674157509
90400.0,1.0023713012665827,19.40360404756858,334.27750305585613,36.02557961708926
161690.0,2.51207784890514,26.606180348625795,330.90029673418286,65.89674561838281
144150.0,2.373930245732,25.492592022417895,331.03813232245767,18.523799575132895
85562.6666666667,6.190358633406428,19.987785612419664,304.0167651348463,52.41228142750979
82359.0,6.040645139555686,19.850830602299638,301.98521243928514,37.70751734244062
166600.0,1.3326975089131063,18.938764803350296,331.9848878614248,37.68190089558559
42824.5,7.4296353595950535,15.878518412138135,287.9863033902107,92.73027035688065
388761.0,5.536954793183661,19.31494947138465,305.9996402848414,19.101195434665375
17783.0,6.6292113135760955,17.138644238211945,306.216520328158,39.78204667131756
31105.0,6.5482978084822365,17.16572722615902,305.9374661104074,18.465992509964043
60425.0,6.630854676411107,18.53786959689275,307.34363440292543,48.711243928414184
30421.0,6.568843075919619,18.57568932401041,307.29942561750346,23.93029575099873
55372.0,6.942549935926383,17.98356361767107,296.8634675244251,51.66358982113949
131500.0,2.607355420743826,25.191488943317875,331.85359587209666,12.606485658837194
105740.0,3.2378255000849814,24.14441685427609,320.26096860093344,16.25331925291071
146078.0,6.913788588732459,17.446370262436865,311.93139198311195,22.10661203744471
156582.5,7.602846205065135,15.977319507627184,289.7639768457524,51.21907660495043
177885.0,7.437123245498135,16.98890397147907,284.6662185841744,7.977559531377339
28160.0,2.9599594616878426,19.639027940964287,336.26307117184905,25.312110452565744
141700.0,2.165096056275343,21.500066362341116,334.90844613822696,42.39283122165887
155000.0,2.0638049020681413,24.95240393570794,342.4046476438614,42.653824780731085
52678.0,8.25294695808491,15.756489253751067,286.3058523615616,97.45834185207309
140196.0,7.818759098175685,12.68401107265401,291.35727714102165,23.7971506466134
17000.0,2.375228964185655,26.226324185133066,342.94555437449685,44.924049252278536
215100.0,2.347659003199924,26.23886744045876,341.9693233246074,45.208867040739015
361455.0,3.799894890423515,24.100944488164092,323.4945499825447,69.64320966255873
325144.0,3.775548732931635,23.92219543036316,318.10597943445117,18.379777893448463
242370.0,8.040842304108754,16.02111183997552,303.96604108566123,24.117037271619417
564690.0,4.192856179716105,19.612102098989816,338.22990272933214,28.720568903509292
440400.0,3.011355868479126,25.170629735127786,335.81358252697834,46.35807692521175
8866.0,8.97169072167657,14.147114027536617,286.4941427953058,99.57227316700875
75830.0,3.7806143664204597,22.348809674011964,334.6590624218538,29.206112347707343
410000.0,3.847220118969173,23.655987225104276,327.48860720884,47.73830722367703
266850.0,3.8669597754672735,23.305564075035473,325.11187149406,47.60017686483683
60100.0,4.770707066307412,21.814595077953225,316.4941038927716,48.62577965563627
99100.0,4.766956411529566,21.52852283316456,314.8485828749914,47.41661183234237
42117.0,4.280227762802687,22.322186021889593,321.4129295069334,33.10187758541616
29248.0,4.709566905709349,21.2673657494661,312.3774871604246,24.258798823157836
50306.0,4.252131960733837,22.281335969844037,319.7244653440558,16.107785978987234
38607.0,4.670516367517254,21.162515020658166,312.6376411211665,12.419026189058727
28690.0,3.9229686258504337,25.75290548444934,317.45065167858,18.693052990815833
79840.0,6.158846208339056,18.81341479196526,299.0421014047271,13.821484317755363
47100.0,10.13627346490241,11.758660252619674,287.5918078629597,102.92529372214885
21400.0,5.581377192017976,20.473550644392922,308.42750466794075,48.56848822683863
330930.0,4.179629348637049,22.418884633411167,325.130855351246,41.34329897248723
124501.0,4.144603774532598,21.185430706742768,323.3774386034683,19.020350510901448
55300.0,5.516016545033217,20.377488174985693,308.5255216590851,49.23940264953068
738575.0,5.8778379430539704,18.226789855281254,313.44304575207514,76.17408506280302
739307.0,5.856041991067062,20.475407397445714,310.32071725468995,20.390288300012898
35034.0,10.87266423997088,10.600587440863938,286.8489326410588,105.09133671287897
89400.0,6.2784411571327725,19.66010057421668,303.95178749972706,50.76766191932854
86200.0,6.168725149529594,19.828957849470708,305.6435443980667,50.96759055905824
11280.0,6.4901863414170595,20.925990235773384,307.72996948230553,16.838009694148806
40947.0,11.653063270871344,9.205031035405103,285.1163687892022,108.05734367627414
1635520.0,11.490617592124876,6.78542548906619,279.8991916049585,48.32574064706506
62500.0,6.801954617674732,20.122868549198408,305.5598911167328,26.623034225950423
63600.0,6.82032767353552,19.388963850804956,304.3506390282817,53.27194445456941
36000.0,6.737871152748172,19.680511239807224,307.6354681915265,54.46934822530929
138260.0,7.953016077508414,15.167494376533776,298.6844662807715,27.5678334305731
71839.0,12.329296270764893,7.831497050947052,282.38718253624893,111.35953808554824
18850.0,13.668542443535861,3.976565517034762,261.1754286259557,43.155786314052115
125142.0,6.921686344506478,19.446802571910496,305.58908452752837,43.551823958035286
134104.0,6.869663879014203,17.549484562187182,304.58095305588654,19.27722763959007
26500.0,7.509896630205402,19.10516696872827,306.74317228354755,57.19577148613861
33300.0,7.517204675985627,19.082770636427444,308.4783108669652,57.571008477158934
472130.0,7.033404693302805,15.06080424728554,285.5845471192599,14.492346781615728
706282.0,9.362474803500021,11.529848824512285,288.1487550111845,83.47511246048502
361515.0,9.333619288335194,12.10756418905757,286.9328495489963,19.8843131328952
27183.0,11.07189461472426,8.497619938190244,279.5368508333705,57.42279308776811
16084.0,10.901896836875084,9.37308356197395,274.77548392087175,17.511729227043173
35034.0,9.811387859005618,12.855111316325518,290.5135383445827,58.893713032795475
31473.0,9.709551244468901,9.949547058736687,281.5176702484339,19.26735423885515
426690.0,7.475599095044468,19.701835475963534,299.95447319778367,44.90534008442891
477189.0,7.409673391323472,17.985566924970456,301.8516872457265,20.1551927087249
47000.0,8.470386675096643,17.492203135506195,304.1910915178203,60.32168474902947
30200.0,8.537635359548315,17.062808334946595,304.0043909461553,59.26260460163755
123149.0,10.959412754428778,9.394884020759731,275.9230588201715,86.07758897456368
19258.0,10.896828780764315,8.629473368582843,274.8517588816754,20.455311753989168
106700.0,10.523998452641154,10.679028830607928,271.32302583783235,16.287279990629468
152200.0,9.766103473885721,13.727285790250047,295.7449449290397,61.70121968926937
71400.0,10.048989292707436,13.192186389911747,291.8359278911469,61.91870510229863
138465.0,12.643288991004104,7.32570083241776,264.63805342016263,87.62761265995914
15022.0,12.509230209692824,5.432779145122502,263.6057430356193,18.654250700099823
9740.0,11.260871490100257,9.950194119447303,279.78744093048147,30.156843537016265
75000.0,11.276865209201455,9.803831812762311,282.4416946654709,66.14125947053883
101300.0,11.693488582337014,9.44571180439823,277.4215117273444,65.21329551442831
98920.0,12.395328602637575,8.86758308921062,260.05054392020304,48.87588570982992
69700.0,13.09112738432592,6.1063940388971,265.5224361810148,68.60986514610197
61300.0,13.645609483420547,5.884475962838397,260.6682834129601,67.75105051586789
86636.0,15.728924865359392,3.4595009208788445,249.3407699086478,92.95079871675173
12635.0,15.394079094173655,1.2962355471108056,249.60295058935912,20.99806057949174
6030.0,17.24977598887391,0.6237466401131185,247.14276244688574,53.87965659102017
61950.0,15.085411865576006,3.164400797635015,249.26321582556437,71.63301263208058
29080.0,15.983502883387505,3.323674527019037,251.41443696804745,14.520391477140656
26540.0,14.061611236092972,3.9440627326339683,257.46376543755844,27.429557501302792
98490.0,14.501457226083081,5.430301077371922,257.3182517743606,26.624673899638132
53946.8,16.22863353450322,0.533504162041894,257.50296808472535,131.31227454841408
11842.0,16.365049377082116,1.5943644773122345,260.5473440966972,62.4242809167656
12003.0,16.227378240639602,2.0017515344644856,258.98402787259255,18.11917668620905
35700.0,16.96508568723561,1.2746042351176168,236.99779147698237,76.23138430215883
82349.0,16.94477264305689,1.1858002139298984,234.74063380472262,118.98274937846449
89492.0,16.67376730549934,1.144526877654549,243.05817585225358,27.737795304916517
6985.0,16.389633443297082,0.39379429674430994,253.15302986627984,135.05924655048423
7757.0,17.500747832232097,0.7011167083153182,249.923937031311,68.70967879856963
7622.0,17.274160019118696,0.7454778821009441,250.41374097693372,23.37765433998756
37750.0,18.550641800124886,0.35618174931631635,229.35704657062536,80.11756805983954
8747.0,16.443289456885488,3.173543650857347,229.41658606000038,33.600491733054696
11101.0,16.185012147305205,5.545255951564485,223.61100250091027,12.749910992317307
49600.0,19.325805831469236,0.08423447142230782,226.98551625880643,86.11063736880865
17150.0,20.149440859102825,0.053962062714118526,227.85936362393687,43.49181407582064
5649.0,16.4203957096984,0.2800121097922829,252.2834264437042,139.20043742379676
55660.0,16.19565418241828,0.2733312406305477,250.35348228272164,50.74303996168971
38207.0,15.579086455138455,0.4630391128904088,248.40699067595915,12.285406749154154
2130.0,14.82903620855774,2.759124527305548,246.16027810492992,35.41626430083241
60560.0,19.310587479277842,0.09884263961474976,246.72390891526481,106.63601736257725
68615.0,19.108278973194345,0.5456800141215378,247.7117771595004,33.80214556632152
60600.0,19.63925517098387,0.037044146336712276,233.3396260260165,115.6894811610335
39000.0,20.07381786671408,0.30880700664693667,226.21662465411134,91.8081091118575
3074.0,19.913443442623667,0.14875425129504757,232.21560464823656,65.6458723654787
6239.0,19.75819240694402,0.14660372424316848,233.03011593769273,50.264121815691176
4269.0,19.643853929747067,0.11079662256020661,234.11579161365947,29.553504798462605
27510.0,19.1429016379054,0.006459561098713683,235.69483535594642,35.758159656964075
31600.0,20.14616194836138,0.8139065872690182,228.56664062346405,95.21145479544587
15600.0,20.1882201710472,1.505703443207492,229.89960671256603,95.44277072515965
194500.0,19.543052884579783,3.953138622400084,238.81204331995593,98.14253247650763
0.0,-1.3567641816610556,26.783523455321117,325.50066797630996,1.690283497767266
0.0,-1.892802993649033,24.30357981187458,319.3807414245038,3.129045374275043
0.0,-1.1599974941532412,29.449187303400883,344.4594659581861,70.0814994957648
0.0,-0.5582573140023911,20.076366730518167,357.1586074402103,68.82953246178478
0.0,9.630240920931099,4.457841157913215,289.1744690537453,4.7050723436223265
0.0,-1.3187864674347372,24.663821954452878,354.7919019167512,74.52315824936329
0.0,-1.059555400019522,25.181604028280354,362.5926749547009,49.061298720753996
0.0,-1.8594116422778506,30.233155184993564,299.9336976448295,17.87566936001368
0.0,-0.9292648015477145,15.952014994303571,365.7754021488554,20.048891650651658
0.0,-1.1130000352859497,30.372329592704773,331.5187683105469,1.0470097957855282
0.0,-1.3466343352099528,21.098434279837488,342.9731577697893,94.47363820731633
0.0,-1.675970767305506,24.598001256444128,351.0446914922619,70.81061844855192
0.0,-1.19413658326649,17.919973109139814,357.6552329480348,41.96676107884159
0.0,-1.098620210436251,26.919944519030654,350.27826262500326,69.39464025353574
0.0,-1.6057159666026688,26.783166428341275,295.61966915295125,4.27961329566793
0.0,-1.4184526512250832,29.030989746676163,329.1766114356473,27.76149458713441
0.0,5.711384886291328,16.411310271663027,321.3203686339137,101.94310408497078
0.0,-0.4576256517317342,25.666492634894997,363.27013461929783,49.91672277461481
0.0,-1.6114489073460883,25.701648971238388,357.68752592403797,48.247215728221484
0.0,-1.5764922476453849,28.813791186032013,310.48379747237317,9.255962723685796
0.0,15.576553083733236,7.859213186199827,259.48873608464766,128.7417599665714
0.0,-1.4775999995472704,33.54836550935223,318.7475764746824,3.912603070615422
0.0,-1.5469299311150326,23.729394138227253,366.7671391868416,90.29289961002634
0.0,2.60268797022642,23.410324048183668,342.8228369567312,102.77731186148124
0.0,-1.3067747652168409,29.441266479908933,331.3277177656772,34.03340339483106
0.0,16.93028736057016,8.464293567330353,266.7479902084266,54.97578710011419
0.0,-0.3513413191428478,24.706906892855642,355.7685034627508,60.925461270343135
0.0,14.01577018881969,12.975520909620474,258.25981678307625,68.40671523501271
0.0,-1.7182675455682244,26.983167358295404,320.76715365134334,28.15085191535932
0.0,-0.8068682332382495,14.18423837205414,362.7350332264868,36.91481480638104
0.0,-0.8504764402923408,18.723839639547947,357.27511507368536,48.46575220389226
0.0,-1.0211372074420366,25.21752241727959,356.50694977645674,83.42061081248794
0.0,-1.3591792578211779,29.454754316678414,313.0568545801853,26.529570979099034
0.0,-1.746454417746102,25.786934310080124,351.7929293347924,73.068531280331
0.0,-1.846535208068283,28.39492515839932,335.07309287180357,3.000940590493242
0.0,-1.2591160225616775,25.690529816308217,367.4937913125889,54.458791231643175
0.0,-1.435770321852067,25.651211100744874,289.4534155625693,11.201349678124831
0.0,-1.0763045982478168,32.04713788248496,316.8311265765597,4.018421291508435
0.0,-0.9751285436652776,23.458529875259,352.74067236885617,85.77566459127918
0.0,-1.348455779681524,27.426365034827157,310.2249111531773,37.39949104026684
0.0,-1.3162599802017216,32.61142539978027,245.47964477539062,87.98795040942743
0.0,-0.9805907185159861,26.789436332215985,312.28871782290787,22.117677174960374
0.0,-1.6165600437670946,32.19102483987808,356.65176409482956,14.19080805348055
0.0,-1.5755086565613434,32.62833397530763,354.25681595089094,10.489601096676658
0.0,-0.6269216497295887,17.858284863972365,360.71383242482494,70.18165024731891
0.0,-1.7965549831278622,34.969770405441515,350.0022431015968,19.171797057792872
0.0,5.172842190564035,24.67863233897546,311.87917922551736,94.68823441111552
0.0,-1.2558261331519793,15.472631487584865,339.19152292311236,97.33457860229895
0.0,-1.3399647630298117,29.32285795271654,326.0816224876077,13.064273967117229
0.0,-0.9404835344772722,30.198631974062543,308.3291582432649,30.031140591468947
0.0,0.7401888826793785,23.935668211614615,351.96738424847865,90.86487542254729
0.0,-0.4861765050371042,26.88253112783902,366.05121223663105,87.21402555902853
0.0,-0.6379600204527377,30.368601798079908,338.2926025092601,3.9536171695912583
0.0,14.592033085604216,12.884491191745312,260.2506172207582,24.60738309935486
0.0,-1.6513242188243056,26.39465610232265,315.71026833351186,29.547018144277207
0.0,-1.4332562188302809,22.91132736500071,300.9755275578563,6.829315946877967
0.0,-1.768505036830902,28.182819369249042,306.40429687499994,3.233193826222503
0.0,-1.330546589730735,27.75304619852348,321.71363153462426,25.104900628533525
0.0,-1.1506668931712385,31.207862913891958,284.55087503101157,25.732539133678937
0.0,22.942291735043995,0.43719823456593887,214.2027129414688,27.002848022543045
0.0,-1.7169056444821313,33.206160082761514,318.7595040863732,4.045517387722154
0.0,-1.097245793469643,15.56956002494254,357.08217310295714,40.90956533194358
0.0,-0.9489439323197322,26.151785057418945,364.11698575041623,55.30116956712758
0.0,5.196999304073955,19.346950375396407,309.81440155486143,100.464991978744
0.0,-1.4917500019073484,21.301532745361328,361.1804504394531,59.03121648019753
0.0,-1.4368912939731389,27.896381215771317,332.4775700233943,3.7474464609645746
0.0,1.493653163058563,18.791233228394223,343.6030482030809,93.37783913698804
0.0,0.668354626355544,23.99718136893348,355.6385289283334,92.41481361569659
0.0,6.953058011320914,14.974294541515935,309.87030470240126,107.38814047865759
0.0,-1.4940003024812107,29.01928276984756,324.90724413766776,37.83121741164832
0.0,-1.035874400244235,27.301342988962165,360.0893578803112,43.42316626316734
0.0,5.901630988216281,20.541522667279366,307.35012276779725,99.54802910731716
0.0,-0.30572581386013736,21.593053017070538,356.7278851679548,101.89331007841747
0.0,-0.23311043047892985,18.645086106994018,362.9521451894933,76.14998259974786
0.0,-0.8824998221061111,18.497900621722508,359.1532915851895,70.74011650468813
0.0,-1.6245795843969357,28.03858377944886,321.6012209810755,85.83864477949396
0.0,12.997959348499796,0.8947120668456169,271.29811421172235,110.71053173699583
0.0,7.3709724807481445,5.840691351259617,311.6755497687463,20.194561831934532
0.0,-1.3980266612945675,23.99585857722391,306.5618553045896,6.442984955968604
0.0,-1.5442518163609016,29.90252327335937,296.15385449056066,23.295200563562595
0.0,-1.267429946252923,29.150981735567687,317.5531121889516,17.822784188436582
0.0,10.11478253118275,6.103972468147954,308.3437744308392,11.987369566438328
0.0,0.7424963678634133,23.453640057988174,374.5823420754513,73.27170309666124
0.0,-0.9220925754019952,25.031512444343957,365.61783296895806,47.41934248914953
0.0,-1.4262934345914564,24.61266889995388,305.5275738251342,24.317986799372473
0.0,16.357760973670537,10.024027921953413,250.7809148056148,58.92489083692281
0.0,-0.12498709867262693,23.207355603229022,369.2900730535738,78.7599556025506
0.0,6.55476413812741,17.219056473989927,327.9790988605986,99.06792055421346
0.0,-0.1540126854492514,24.87482168960528,360.9569932335192,73.8513713574245
0.0,5.2761086458844995,20.712533290511246,302.12661710706794,101.35913072293167
0.0,-1.549178216860925,28.782544947421236,316.34203225700645,6.8219592474505015
0.0,21.55508410360572,0.7725302510514201,212.2362185655079,16.623538187778284
0.0,0.42519939124896267,25.753643919879,357.8452943489331,78.00932562491701
0.0,-1.6815549724269658,33.908885950222604,358.32054147124296,9.730730464389106
0.0,9.40827552389865,6.140918576558384,311.2178707717258,125.03234770482032
0.0,8.40328965176519,15.751812378548848,317.0698476611753,101.29270792895075
0.0,-1.0490599870681763,31.016676902771003,323.7646179422737,10.82822819443765
0.0,-1.6869203518367166,24.963213004780908,315.2357537351434,47.09424892028461
0.0,-0.38943928041743,25.829811427764568,354.0141435280417,84.65642898508096
0.0,-1.523978920781515,27.696201278903395,320.4133157979462,20.006061541531025
0.0,-1.8762099742889404,7.823979377746582,390.21514892578125,16.888804368335464
0.0,-0.7172187203698177,22.607424957081506,300.0623442133046,10.885060897843147
0.0,-1.5410016362631849,28.049511379460963,304.37526078828574,31.2521547549815
0.0,-1.574085021101932,29.976056216697344,324.2258155696546,2.871765335812939
0.0,-1.2969257184966787,29.318983698304066,330.46051639294035,17.07143738019977
0.0,13.07470691379004,1.2766774818113187,271.047859316959,110.15632350689722
0.0,-0.9894004650268665,26.482120076917028,311.9142764117271,17.469604281072694
0.0,8.853800423661113,3.101758962768292,318.02815035143044,10.537032053063234
0.0,-0.034172626363202695,17.632179301719123,351.94786649916415,71.2310262929428
0.0,-1.687600635754282,24.597208255260224,288.64583584493005,5.177618142404245
0.0,-1.7038138086981647,23.408715308928365,308.76352876485925,2.6433878490375613
0.0,15.380404624437205,6.0352442858450415,258.19710798088556,114.71705562134642
0.0,-1.0198603145889187,24.855357677734865,367.72723171766165,47.532406770919266
0.0,-1.7313623678875758,26.928066067484206,293.6947013231088,14.297677564438057
0.0,4.3063355973644235,24.56912307768699,331.64044655629954,97.67320003624808
0.0,-1.4179327058130955,28.585931646885037,324.60585737502817,4.781203723648205
0.0,4.398561923032043,19.553349682005205,331.10120807285597,102.09810425881379
0.0,0.4094951852648964,22.957658717847227,355.7037842130664,60.68494205886012
0.0,-1.6012810058112865,36.22490723502043,361.7700464320622,45.9461086605405
0.0,-1.6621048815026116,27.743034653300857,326.20127186253603,8.249380506573052
0.0,7.664497025327071,7.734334155013133,318.48550017296856,73.08956188630344
0.0,9.776385566647836,7.8171908562638714,303.33457686190917,3.965214178643514
0.0,-1.8402798473781914,24.81915371848695,331.17294193432207,55.751355559224045
0.0,-0.6413463605854364,23.654669938321558,369.1917720701922,52.34471549673268
0.0,-1.7800100446911529,28.874917982146147,298.74555966258055,3.6097193104514247
0.0,-0.6246897516178356,28.83063556958202,358.88474534896346,86.32548491773458
0.0,-1.6833099722862237,34.33755680918694,300.8300933744757,1.1991561508202795
0.0,-1.5239099860191345,36.41165924072266,362.7973937988282,74.04830726479929
0.0,-1.23077002649641,25.773950659123383,345.2422357228501,98.42235014590568
0.0,-0.4838307528593661,26.58682300317935,365.8925157635512,59.232086846808066
0.0,6.360598112123282,18.001547796654695,329.80814901365517,105.03603057186746
0.0,-1.1017275929571255,30.495892940366126,302.7240006492245,15.585188672558337
0.0,-0.3880029138556776,26.497728101124874,353.16690155682073,85.9622780250816
0.0,-1.7247319729688153,28.259889180340878,308.6039610466318,26.271405530326533
0.0,-1.1294180857187681,20.719376861323457,347.5870792464955,64.85284638808432
0.0,-1.5117432422604509,23.71742719626634,325.754210775104,94.38179967943312
0.0,-1.1662335684351504,30.047126636374728,304.52587112026663,9.632078845510094
0.0,-0.3837100118398671,25.82854747772217,359.10906982421875,71.89184844090197
0.0,-0.9563600115943701,35.27701377868652,335.6554566025734,3.8289890102059863
0.0,-1.7532550100004303,27.32289314226364,317.68585204705596,13.706512069283955
0.0,-1.484398689461309,28.547468955552382,317.190295262621,10.878255820397783
0.0,-1.439562120857284,29.00839034616552,310.2807834520672,33.93779161130367
0.0,-1.355006427167696,29.445164418265133,328.2057369969112,8.72302783553842
0.0,-1.1188600063323977,26.676219940185547,297.829345703125,52.14171368761806
0.0,-1.4598625670582055,26.044757280044756,357.1246165476706,72.72517481610194
0.0,-1.5223469533706542,19.066590872522017,364.0138460228522,64.99170441065671
0.0,-1.4830806127511522,28.500103134487706,326.41341794887563,49.17818820805083
0.0,-0.901491281805134,17.543593407536513,361.5226920911025,70.69910783045627
0.0,-1.4216256369804257,27.9871805483507,318.15652214848507,26.136602320681252
0.0,-1.8748100399971008,26.64328956604004,360.54640197753906,44.55608961836729
0.0,-0.9840296351865031,24.35931755271833,358.7345471654233,65.61315844577685
0.0,-0.9668100178241731,26.34625053778291,362.6441956162453,46.79037912058815
0.0,-0.6890550255775452,24.983708389103416,297.6698150709271,9.666628676735701
0.0,3.9295794223430693,21.18663201246891,316.77308448153707,99.8901498716825
0.0,-1.3069108040415194,31.698147476208113,302.57883824485856,28.474719993561365
0.0,-1.81112597831036,26.354042795345155,313.0852176984517,27.60689859317675
0.0,0.09745134030595229,21.940757762691526,361.44091112592315,78.96023519697893
0.0,3.601908309115921,21.36533793650719,333.92368926124067,106.09917717536914
0.0,12.306060447156137,5.215199247313335,292.5090652184771,136.28197477082654
0.0,11.48016772452497,0.68043869510379,316.03506516040454,126.66378667359858
0.0,-1.5041417711722134,29.320618580670004,311.6320562964663,25.1608404523466
0.0,12.097807684858333,12.880350226453684,257.5693427740717,107.36012543233208
0.0,9.082580789277948,2.975833206341565,304.51789074886204,25.16496165292569
0.0,-0.38744126749472785,24.999987406770774,355.32606844203724,70.03151211897404
0.0,-1.4769929804414734,28.416971894957875,323.546505717745,10.373581722700422
0.0,-0.8314561900814572,26.673753235013727,355.6418099701492,68.33644644559404
0.0,1.399144721240291,22.29932059391848,349.25587349959363,93.2258205388917
0.0,2.0250212339161813,24.623875421142667,356.76594830016677,91.04861443963088
0.0,4.644899644665853,18.90422447736783,322.9974980476885,102.10194176759774
0.0,12.835360837282646,13.462362981095358,252.19886741299965,84.83288040299767
0.0,-0.8041431138060491,14.165947816043296,362.5045003788942,33.833490858320786
0.0,-0.7544969657795535,27.4614134830697,314.1492268921069,1.546601008273537
0.0,0.5206516321947141,25.490578429112343,354.4615338238363,87.75215348988345
0.0,-0.7505376883511174,25.82424696603879,362.1769777740624,82.77717943436403
0.0,5.916604369205374,20.808372084896163,312.0916572725101,102.07221254516142
